4.413772229255092583e+01,9.879208218316229306e+01,4.683721408234877259e+01,1.429207854769258574e+02,5.918389519383444508e+01,1.834962826034525278e+02,8.871196798776222181e+01,2.147681453366220126e+02,1.263368131029337178e+02,2.296080996185116305e+02,1.609778140224045160e+02,2.141953489052821453e+02,1.877522535388884819e+02,1.834950336900349726e+02,2.002628558068315385e+02,1.446786676015853459e+02,2.041188808630218148e+02,1.040312559575966702e+02,6.066580012726191740e+01,8.849268519422238910e+01,8.832783075380422133e+01,7.806142380452413931e+01,1.183919465904099724e+02,8.807461248524197117e+01,1.437696133499462690e+02,8.800124268496573166e+01,1.724551256948407172e+02,8.017821845611454989e+01,1.955410096958752888e+02,9.171935500668256225e+01,1.313825999573519425e+02,1.032571014557931335e+02,1.322392763641609861e+02,1.463860359773137247e+02,1.122807632323471125e+02,1.532133761813229569e+02,1.302015557203191349e+02,1.595260559496181259e+02,1.467579697143501960e+02,1.540818518279161538e+02,7.784537911619094075e+01,1.023200844137085568e+02,8.760705134415283624e+01,9.771352033683017169e+01,9.868779726426423338e+01,9.847376404916914794e+01,1.078547278979914523e+02,1.060804134324058197e+02,9.782577766875097325e+01,1.075716547304718773e+02,8.667496435173546843e+01,1.071157259042471139e+02,1.498913887663759397e+02,1.071408291179012622e+02,1.598372537274649119e+02,9.972262095694070183e+01,1.704361029529011944e+02,9.991690213352322303e+01,1.789421111798422430e+02,1.049449594110517268e+02,1.712337938527672634e+02,1.089808233198185121e+02,1.607101424099483893e+02,1.091413269363251146e+02,9.492850568088810803e+01,1.768635707455642887e+02,1.087326542935294498e+02,1.734578414961561350e+02,1.211928372793206705e+02,1.717501440648367463e+02,1.290764380589570521e+02,1.741877873628054658e+02,1.380178690475165126e+02,1.721993467856926543e+02,1.488527551956104844e+02,1.745057692924873152e+02,1.590924125110695115e+02,1.777467846898083508e+02,1.484635830456237215e+02,1.891689067956188524e+02,1.377779315847687656e+02,1.945216134045404033e+02,1.281669205427608915e+02,1.953292200420245308e+02,1.194233845151371014e+02,1.942718009066784077e+02,1.074485961156947411e+02,1.889314130203886180e+02
4.875328031299789444e+01,1.050403082705933713e+02,5.190643021093043785e+01,1.461302552067825218e+02,6.345616937226982657e+01,1.851413100121039008e+02,9.144183408062257001e+01,2.159653688065676533e+02,1.287924291911942305e+02,2.299056673740214194e+02,1.633326200694495185e+02,2.155590170029415731e+02,1.892682240431207106e+02,1.853628428225205482e+02,2.008398478370225462e+02,1.464852948174205096e+02,2.034958094859127868e+02,1.069707498508719254e+02,6.438970271651831467e+01,8.986711589410123224e+01,8.902402667911434264e+01,7.786898706257839820e+01,1.169762295593671837e+02,8.576575796128157947e+01,1.417938756069467843e+02,8.524098225049635857e+01,1.690857714985421296e+02,7.771222319200282413e+01,1.912215537822368390e+02,8.962991688616121166e+01,1.295609247572040772e+02,1.012449036824249617e+02,1.305122712323540952e+02,1.413280333287470967e+02,1.131594560664165527e+02,1.504679352826201466e+02,1.294352180548059721e+02,1.559135455889969251e+02,1.450320414337940065e+02,1.506882113435503641e+02,8.046460967942745413e+01,1.035806612516210947e+02,8.912456390640036830e+01,9.861975723358067114e+01,9.951937009332068840e+01,9.879800295008107014e+01,1.081810593499560156e+02,1.054314120313451042e+02,9.908818778186794418e+01,1.072151489107150155e+02,8.873851649507844286e+01,1.072156423249837616e+02,1.487368169206107780e+02,1.053788185326149573e+02,1.579346604756696593e+02,9.874313888922098670e+01,1.680369122350126077e+02,9.863635694952068889e+01,1.759448363932896484e+02,1.036725101543983811e+02,1.687786210951331896e+02,1.071469179508556238e+02,1.588272399783871265e+02,1.073136197030791976e+02,9.680861456777016372e+01,1.755151195871634400e+02,1.089720413809161954e+02,1.704494978147043867e+02,1.211942567904365973e+02,1.681968000944373216e+02,1.290339371510028172e+02,1.702002005479168929e+02,1.377879954141152155e+02,1.682841167735090835e+02,1.486438078025827281e+02,1.706674628841263939e+02,1.593682268209909410e+02,1.750739911536974205e+02,1.488332237595984111e+02,1.869564692838407041e+02,1.381123065069253357e+02,1.921087471211602917e+02,1.287872597811724233e+02,1.931842223434443326e+02,1.200587445801799760e+02,1.923655542188775769e+02,1.081854698916436632e+02,1.873116048625137751e+02
3.849876917805980270e+01,1.163702441361931079e+02,4.972634596496018844e+01,1.601917076636776187e+02,7.000440010009783975e+01,1.982598409095673446e+02,1.072320505007374436e+02,2.226632901129127617e+02,1.486676003247001177e+02,2.280135442142454849e+02,1.791755721567831188e+02,2.063022757889900447e+02,1.979011115617830399e+02,1.720743272812513567e+02,2.018237424440037273e+02,1.327123012401892197e+02,1.981345955989895060e+02,9.368992053956091581e+01,5.713912482536767357e+01,1.016760308122942718e+02,8.256745632246087041e+01,8.526942539603753346e+01,1.142077401984184206e+02,8.878310673697404809e+01,1.388340922335525534e+02,8.415728470213693413e+01,1.643889524267195270e+02,7.229099554659103433e+01,1.874836188357859896e+02,7.957700508389122263e+01,1.297698100568001678e+02,1.018392693052582700e+02,1.391064007864073915e+02,1.419224251226587796e+02,1.209535817192539469e+02,1.544716815614960410e+02,1.392959286115363966e+02,1.567266092589046593e+02,1.535457444202470185e+02,1.487066819927027268e+02,7.684488322348870781e+01,1.117562283904271112e+02,8.546182143848413659e+01,1.056300418213513694e+02,9.624005603696099342e+01,1.040452157832188504e+02,1.060471401245785756e+02,1.090112782647085226e+02,9.718870126443134438e+01,1.122441892221543753e+02,8.652281594731495318e+01,1.139419126845227623e+02,1.480210687115955750e+02,1.020060240435832526e+02,1.561100154953459196e+02,9.380483674518153236e+01,1.660735671610196107e+02,9.221418233028421696e+01,1.745715749906406131e+02,9.567696165591053159e+01,1.680766076980859793e+02,1.002384967797701734e+02,1.584330176484484696e+02,1.020381309956999161e+02,1.071889964483443691e+02,1.815961335591304078e+02,1.197420267719093374e+02,1.751263440215865330e+02,1.321302176608457160e+02,1.707947803281527399e+02,1.403929648362285434e+02,1.717451646113224228e+02,1.484003439415307071e+02,1.680944557689099099e+02,1.592818712445125868e+02,1.682505239153788352e+02,1.693425028693768297e+02,1.704139940652742382e+02,1.615874671475029913e+02,1.826982108710325008e+02,1.523256676661436586e+02,1.894717688525589381e+02,1.435508982415469177e+02,1.921312416376871965e+02,1.348451068223685354e+02,1.929740308098099604e+02,1.216986306017652595e+02,1.903818949123448760e+02
5.299027058168007898e+01,1.085972758654836809e+02,5.844609487631082345e+01,1.498359478111912608e+02,7.287480078459029187e+01,1.877254694396559387e+02,1.008974260003050034e+02,2.165935485438803596e+02,1.368230353781113990e+02,2.292752645079005447e+02,1.718311536393980816e+02,2.129064139865085679e+02,1.985170037403361789e+02,1.810602097536419990e+02,2.084283693327256231e+02,1.404932639625147317e+02,2.090199360104188884e+02,9.756972530914119091e+01,6.336072291518627253e+01,9.465799591728450935e+01,8.549132733094057812e+01,8.214738984565772739e+01,1.126193536513397362e+02,8.880958129186561223e+01,1.373851342568756024e+02,8.600306130809181582e+01,1.661113525015684331e+02,7.588021189344330253e+01,1.919675099146602122e+02,8.556520719755495463e+01,1.263911420653528097e+02,1.028059964253796323e+02,1.284744412542410146e+02,1.453721788157658068e+02,1.135296954441082420e+02,1.535132828215700727e+02,1.297091052949352843e+02,1.583687576640320174e+02,1.454266462091433709e+02,1.521032385474968009e+02,7.960453386222079075e+01,1.070401240014121811e+02,8.777923355195557065e+01,1.018433893816044105e+02,9.798001159112969560e+01,1.015396748438674308e+02,1.069800887353746646e+02,1.074257003395191390e+02,9.797655214996012774e+01,1.098108760064239675e+02,8.787266451935634848e+01,1.104043751292379909e+02,1.482676092981394049e+02,1.042534544138652137e+02,1.570700701384942022e+02,9.714289556262073688e+01,1.671621550188879439e+02,9.639157897179326540e+01,1.759498514343183615e+02,1.003993670889937135e+02,1.685743217918926575e+02,1.046419206958964310e+02,1.586289110401449705e+02,1.055901864645367993e+02,1.017491756747828759e+02,1.788417988011884177e+02,1.122675448767294597e+02,1.746863932562467312e+02,1.229434748062363951e+02,1.723170457070030466e+02,1.305411205086311099e+02,1.740868907609727785e+02,1.390907551094756798e+02,1.713906918309155287e+02,1.508864274186867931e+02,1.726087536018167157e+02,1.628318216861745782e+02,1.751602680885394250e+02,1.523408134015484166e+02,1.869681187951356947e+02,1.415246370878626578e+02,1.926871282577372995e+02,1.322294103820699149e+02,1.942123683642717538e+02,1.237486440225061841e+02,1.937654151791838615e+02,1.129065397009347294e+02,1.895127096089367456e+02
5.135248715127496411e+01,1.008368444490342455e+02,5.267958807681542766e+01,1.429091322555730130e+02,6.283579275372425599e+01,1.826626286569635056e+02,8.842514291376600966e+01,2.142495799638185758e+02,1.233100610437925582e+02,2.302076019364320416e+02,1.600272233540886191e+02,2.180313252571265252e+02,1.901497979438100572e+02,1.896678355005772119e+02,2.050250511796022295e+02,1.505099404219756707e+02,2.109820102767364460e+02,1.086119521895969910e+02,6.256575879272182306e+01,8.620075316878444482e+01,8.806834805809872080e+01,7.671206809652875336e+01,1.156987014948238226e+02,8.657630131501888116e+01,1.418141310191805928e+02,8.731565546205094108e+01,1.723270239733973597e+02,8.081569333191640681e+01,1.974790587679255509e+02,9.341917394767381211e+01,1.282876406754304242e+02,1.028811147814306111e+02,1.255666397568050314e+02,1.456381708252917520e+02,1.081166015241270344e+02,1.522991745143222317e+02,1.247585910082005825e+02,1.593055354577001310e+02,1.423895717458171077e+02,1.545200657178467623e+02,7.815686446550401456e+01,1.007757190658767854e+02,8.742637942876949353e+01,9.629536341215849404e+01,9.836134851980304461e+01,9.743343511657778322e+01,1.073541720699169844e+02,1.051666459825953694e+02,9.733766055990528798e+01,1.062094998739446652e+02,8.633606670285546159e+01,1.055051287033331988e+02,1.494907097984095401e+02,1.075155159599764971e+02,1.598032070670549274e+02,1.004239312173758094e+02,1.706949245057114695e+02,1.009807580043524240e+02,1.794513333819869843e+02,1.065094399916568904e+02,1.711303405140837981e+02,1.101472948595392296e+02,1.602443286891888761e+02,1.098711280870154212e+02,9.313608799745426836e+01,1.758332454482030585e+02,1.049905410629505411e+02,1.724232006854377062e+02,1.167006712313535957e+02,1.710461915699353312e+02,1.244840477943576360e+02,1.736097331019344097e+02,1.338138824993742162e+02,1.719416640332940744e+02,1.458668252467151376e+02,1.748857669337166101e+02,1.575312448033302530e+02,1.791965173973613901e+02,1.455504297086665133e+02,1.904737552486562038e+02,1.335496966333387547e+02,1.952886646264533681e+02,1.236701137330489075e+02,1.958157599461226823e+02,1.148630182694240318e+02,1.943668489356475675e+02,1.037129803583742387e+02,1.884484821459409147e+02
3.516812911802314545e+01,1.141179998237708588e+02,4.489950140043637816e+01,1.583926284302345664e+02,6.508419024287290711e+01,1.971017260650712615e+02,1.030812137682788858e+02,2.217809146320304308e+02,1.451950229440099918e+02,2.288684383763727510e+02,1.759487696005110138e+02,2.077911565744938116e+02,1.949922886612481250e+02,1.742998732637906016e+02,2.003691299218100994e+02,1.351570337781031128e+02,1.975455327518132549e+02,9.647840614594079511e+01,5.750435279518143972e+01,9.833473805104009102e+01,8.370266057643682700e+01,8.208151443828252525e+01,1.154486913955198020e+02,8.672021765946867333e+01,1.418532813990865407e+02,8.294799054079248890e+01,1.673863310322509506e+02,7.215882998295421658e+01,1.889079553259104785e+02,8.104124615915823426e+01,1.317309179270854713e+02,1.010750191314757842e+02,1.405601288720606021e+02,1.404082883311573369e+02,1.212372586681616156e+02,1.528297987139438590e+02,1.395585802335714334e+02,1.558132294032100731e+02,1.537978413941751512e+02,1.485697242235617637e+02,7.723333653127917842e+01,1.099185231360430635e+02,8.634309885955399011e+01,1.035041049908122233e+02,9.725481258599793932e+01,1.022849999689929064e+02,1.072261266913268258e+02,1.081781804105960703e+02,9.788202760036024586e+01,1.114907507796682182e+02,8.701566015642418961e+01,1.127314507223470201e+02,1.489899222329562463e+02,1.028820040157459346e+02,1.574092580358106375e+02,9.454596470235162542e+01,1.675062063794736673e+02,9.325547982039161354e+01,1.757408653546430628e+02,9.741749590950264803e+01,1.694480739674435199e+02,1.020080348831775297e+02,1.595227432768010658e+02,1.035164446045973676e+02,1.057671516059796915e+02,1.809066326742541833e+02,1.194046139581115540e+02,1.744816685591983969e+02,1.321323781144656664e+02,1.702303460857918367e+02,1.398382087151664166e+02,1.712772440701868959e+02,1.475089550810064623e+02,1.683360508449629833e+02,1.576278839649866086e+02,1.695517497864444465e+02,1.672671267846702960e+02,1.723600915855013227e+02,1.593523918583308046e+02,1.844506743963073632e+02,1.504962224304679239e+02,1.904314903223657609e+02,1.421342799007119311e+02,1.925746671578200733e+02,1.338597977796120517e+02,1.930120872638131857e+02,1.205896695534731009e+02,1.900432523263301618e+02
5.361915584642287058e+01,1.116627486267823457e+02,5.843206388881769442e+01,1.513750558726847828e+02,7.195625498278720045e+01,1.882985277458863038e+02,9.930220218892392836e+01,2.168465389573541415e+02,1.346693042926395663e+02,2.298501353870830144e+02,1.702091817132648828e+02,2.151805414042189284e+02,1.977601571522981487e+02,1.848859975980757326e+02,2.092570693336299428e+02,1.441730228751534071e+02,2.105658937697692465e+02,1.015574119402674995e+02,6.400460208589456101e+01,9.408061603930480032e+01,8.605527043431953871e+01,8.024494754194546431e+01,1.132533698471079191e+02,8.675274603601849321e+01,1.376580013532741589e+02,8.438780421451784264e+01,1.666898143752525812e+02,7.501146308943282293e+01,1.919464991371217479e+02,8.736193707579951706e+01,1.267294265564031264e+02,1.013207249190686667e+02,1.272680781756010049e+02,1.422047466618617193e+02,1.122016048196402380e+02,1.517439314867127962e+02,1.287683000492849885e+02,1.565299322512294680e+02,1.449120336630128918e+02,1.507206661863139914e+02,7.997651697364979384e+01,1.062488344297786682e+02,8.792130560039230147e+01,1.006698147764302149e+02,9.828112775216574448e+01,1.003694615622454336e+02,1.075358015529303657e+02,1.067386383786823103e+02,9.839360592258397276e+01,1.087880513721275264e+02,8.813031188755113021e+01,1.093688620029759164e+02,1.474606203244720746e+02,1.045124233764897497e+02,1.567131924660328650e+02,9.693325330052658728e+01,1.671352345760577407e+02,9.637771056245888701e+01,1.760456856577607425e+02,1.009697998892795852e+02,1.683344054971059904e+02,1.049052845083224383e+02,1.581320573812883765e+02,1.056668414615278522e+02,1.006981000687972312e+02,1.770030720874668191e+02,1.107705587680704298e+02,1.717673538843109498e+02,1.216861570702225919e+02,1.691351278924275050e+02,1.292787525484311857e+02,1.708598014652071981e+02,1.377756945634531860e+02,1.685104631815707705e+02,1.509366255782377380e+02,1.706065842013993858e+02,1.632352388672876202e+02,1.743181666098250844e+02,1.522836226686238206e+02,1.866240798611928540e+02,1.402060369979430448e+02,1.923970578875261594e+02,1.309897072047772895e+02,1.936617948902134856e+02,1.226956343301674366e+02,1.930895793353398346e+02,1.115284181085996238e+02,1.880026065049160877e+02
3.742520769407357051e+01,1.168654519684899356e+02,4.769690248664587529e+01,1.605782728558849328e+02,6.915446659621110825e+01,1.987993009911919842e+02,1.072155640501146934e+02,2.225933905462782150e+02,1.481591959934014255e+02,2.281882668261733613e+02,1.770331518805399469e+02,2.062727767924783393e+02,1.943233044221241244e+02,1.720561914293557493e+02,1.986881308276896050e+02,1.332935624797328558e+02,1.943840235927997355e+02,9.598439692258541811e+01,5.952027929620664537e+01,9.982566550221106638e+01,8.439247277101108580e+01,8.320099134794095619e+01,1.154515896585741217e+02,8.735331414343887957e+01,1.408567911178429313e+02,8.307683937133995755e+01,1.652060943514669873e+02,7.180709986581176452e+01,1.858463622318055855e+02,8.014329732406039852e+01,1.318158869520957523e+02,1.014632897628056298e+02,1.417416369905046167e+02,1.413175717304445129e+02,1.227962316623269885e+02,1.531848096103825014e+02,1.408368022794065553e+02,1.560004632569400940e+02,1.543059722414554642e+02,1.482979547752044596e+02,7.818705574776015510e+01,1.105514323482850898e+02,8.714552522121365996e+01,1.042050292875518380e+02,9.761289824720371655e+01,1.028741474816861086e+02,1.074738020466812287e+02,1.084805377975738878e+02,9.853854610271504555e+01,1.116322956762687824e+02,8.789117906139837544e+01,1.129760014288092549e+02,1.482722596606205911e+02,1.026625980310355999e+02,1.563672463732382880e+02,9.424535658564603580e+01,1.660590049349820276e+02,9.260539500675460545e+01,1.741060131465504242e+02,9.686108177188532409e+01,1.680958025365532649e+02,1.012486753202191210e+02,1.584782914373264191e+02,1.028325849385057467e+02,1.073707124738028824e+02,1.812330576952956562e+02,1.208927999038327670e+02,1.740501615016297308e+02,1.334530276015386789e+02,1.698405167380408614e+02,1.411841929982859938e+02,1.705730157007189973e+02,1.486488349249745511e+02,1.674464227982739146e+02,1.590234834665885160e+02,1.681961418023224439e+02,1.682716196191420863e+02,1.710364931892703453e+02,1.612259863818790961e+02,1.837056975903838349e+02,1.524249097633669408e+02,1.899778939533278788e+02,1.442040408388413937e+02,1.923433709547763897e+02,1.358236084909854355e+02,1.929463379159192016e+02,1.225473184850066133e+02,1.904475415503665943e+02
5.883865921135644328e+01,1.059440013238622242e+02,6.037990399257358831e+01,1.451589496336561069e+02,7.021929821001258176e+01,1.829470399953143840e+02,9.240203331897326677e+01,2.142509266242493595e+02,1.257210291750408260e+02,2.303822356101609046e+02,1.648682761040445257e+02,2.191169653625780711e+02,1.977363936076353639e+02,1.910644091746314643e+02,2.126030544359576879e+02,1.507744251950356329e+02,2.172302507471141553e+02,1.065658995135017477e+02,6.575550745245939765e+01,8.721610321558905810e+01,8.725035028309787322e+01,7.629250801418051253e+01,1.126161908060921206e+02,8.509822561245474049e+01,1.378632657869367222e+02,8.457733684146369058e+01,1.680621363996544062e+02,7.710648135916798651e+01,1.944212555492838419e+02,8.991122046458896477e+01,1.248352699980903537e+02,1.013513722370482242e+02,1.206810720467565403e+02,1.420607819039207698e+02,1.083432800923334298e+02,1.508928332988916168e+02,1.223621511741101529e+02,1.563946974292895220e+02,1.384003222202234156e+02,1.521798610341991775e+02,8.057065373142475551e+01,1.028282725929273909e+02,8.829248595145885758e+01,9.751224975923207694e+01,9.857022260987002937e+01,9.812497182224562664e+01,1.071746724498940750e+02,1.051352376597522493e+02,9.786159248255221144e+01,1.070758808939435056e+02,8.788959371025009659e+01,1.069287624880395811e+02,1.484717192961896899e+02,1.058689275924454876e+02,1.574787242141555907e+02,9.892494419278744999e+01,1.680718555425223997e+02,9.916390326748441453e+01,1.769167470754979945e+02,1.044559511314348441e+02,1.688744073985577643e+02,1.081775079473198957e+02,1.585009932185922423e+02,1.082162098094506462e+02,9.577176875060199279e+01,1.766205922889121211e+02,1.053984603339727926e+02,1.719998570965509828e+02,1.155788952742427682e+02,1.698246262244570630e+02,1.225505082770844041e+02,1.719806009689249322e+02,1.308719140493884936e+02,1.703675491801085116e+02,1.442597153474413005e+02,1.734094305593394552e+02,1.581429771432370899e+02,1.780005194374653854e+02,1.447397874728854674e+02,1.891738586270887765e+02,1.318566767887803906e+02,1.934876579931392087e+02,1.230455195999215903e+02,1.939637644676669481e+02,1.150857917077102286e+02,1.928571709048734988e+02,1.051537580221988861e+02,1.875292652809632727e+02
5.462853669378198163e+01,1.036851455299478033e+02,5.509043041855613154e+01,1.438204333318908539e+02,6.505313152300848856e+01,1.819772586827668874e+02,8.986951525759546655e+01,2.129772816261482831e+02,1.234135134511512888e+02,2.295820336839396703e+02,1.602113892231229499e+02,2.179265040591612319e+02,1.915860762481295296e+02,1.905187258395414744e+02,2.073994809907703143e+02,1.518901414917952195e+02,2.122299972259529000e+02,1.093173248902470931e+02,6.694962237829651031e+01,8.757002353237157877e+01,8.979399033895529669e+01,7.634576497146002794e+01,1.160634981806304467e+02,8.509154165050064478e+01,1.403796339529998534e+02,8.505276844663144686e+01,1.698147399133329998e+02,7.909657633401364762e+01,1.937274285812401331e+02,9.241173064320308583e+01,1.274950918646975282e+02,1.016115181252344684e+02,1.247804806328104803e+02,1.414668544337045262e+02,1.092244135101055349e+02,1.499128039635126015e+02,1.244132369596940464e+02,1.557895931608939009e+02,1.408721326489581998e+02,1.517336715431895300e+02,8.114100050765232197e+01,1.018919696710406981e+02,8.949201059142762915e+01,9.690833067137795354e+01,9.962707107476427382e+01,9.771696803200033798e+01,1.081948476629033706e+02,1.049303839407353536e+02,9.886249095645281670e+01,1.061996815359097894e+02,8.872377157268924464e+01,1.058893784877501218e+02,1.484395749201333956e+02,1.064049018957410198e+02,1.578418857586511592e+02,9.950719395748399165e+01,1.680664025230486800e+02,1.000100534388033111e+02,1.764853087421850546e+02,1.054051112084981696e+02,1.686173573860157262e+02,1.085946559477324769e+02,1.584794846413405764e+02,1.085782306666230284e+02,9.541931463794655599e+01,1.749227497606045176e+02,1.059565199010007319e+02,1.704170793136439954e+02,1.169726307120086801e+02,1.684500482512571011e+02,1.240149665041393519e+02,1.707829640403302562e+02,1.323816521490140588e+02,1.692322351596985754e+02,1.441199389789342149e+02,1.723875152960710579e+02,1.561868782075492845e+02,1.773071343827824933e+02,1.438899492186419025e+02,1.881559119442223107e+02,1.322765063422841649e+02,1.921540551238246621e+02,1.233880335630319820e+02,1.925301624894202064e+02,1.154435228693104705e+02,1.912891695776854988e+02,1.051649133233648854e+02,1.863272247743269361e+02
